score	negative_comment	city_name	date	positive_comment	target	overall_comment
8.8		t-ai-pei	2019年3月24日		硕美精品旅店	房间整洁干净、服务人员态度很好👍、
7.9		t-ai-pei	2018年10月16日		硕美精品旅店	酒店住宿双人间空间比较小，衣服洗了没地方晾衣服主要是😂
10		t-ai-pei	2019年1月4日		硕美精品旅店	位置不错，房间也挺好的，推荐
8.3		t-ai-pei	2018年6月19日		硕美精品旅店	在客運1819國賓飯店下車站附近,方便深夜入住
8.3		t-ai-pei	2019年5月27日		太平洋商旅	房间就能看见101，9地址特别棒，购物 坐车地铁吃饭都方便
5.8		t-ai-pei	2019年5月30日		台北日记旅店 - 万国馆	近捷運站，交通方便。
6.3		t-ai-pei	2018年5月21日		硕美精品旅店	地点
7.9		t-ai-pei	2018年2月20日		硕美精品旅店	都还可以。
8.8		t-ai-pei	2019年5月6日		太平洋商旅	地点好，走到101需20分钟，服务态度好，友善热情
8.8		t-ai-pei	2019年3月19日		太平洋商旅	Very good
9.6		t-ai-pei	2019年3月4日		太平洋商旅	自助早餐， 虽然选项不多，但品种涵盖全面，能满足中西用餐需求...
8.8		t-ai-pei	2019年5月8日		台北日记旅店 - 万国馆	地理位置好，地处西门町，繁华，购物方便，交通方便
9.6		t-ai-pei	2019年5月6日		台北日记旅店 - 万国馆	地点超方便，离捷运站很近。
10		t-ai-pei	2019年4月29日		台北日记旅店 - 万国馆	服务态度超级好…笑容100分
9.2		t-ai-pei	2018年1月23日		硕美精品旅店	离双连站很近周边很方便，工作人员很热情
9.5		t-ai-pei	2019年5月23日		Home Hotel 	床大且舒服，服务也非常好，地理位置得天独厚，逛街感受特别棒
8.3		t-ai-pei	2018年4月20日		台北有园饭店	饭店地理位置佳、房间大床铺舒适
7.9		t-ai-pei	2019年2月19日		太平洋商旅	员工服务非常好
10		t-ai-pei	2019年1月21日		太平洋商旅	值得体验，非常推荐！
7.5		t-ai-pei	2018年12月25日		太平洋商旅	前台的服务员都很好很热心，地理位置不错
4.6		t-ai-pei	2017年12月14日		佳朋乐居时尚旅店	住宿環境維護不佳，照片看起來像三星，實際屋況二星，住宿房間就像公寓的某間房，夾雜一般住戶、月租客等管理混亂，號稱禁菸，但一出電梯整個公共空間瀰漫著煙味，看到有房門外大辣辣放著菸灰缸與菸屁股，公共空間如
9.2		t-ai-pei	2019年5月22日		NEOSOHO 个人舱 台北车站馆	还行吧
5.4		t-ai-pei	2018年2月21日		美芙精品旅馆	早餐好吃，房間插座極少...
7.1		t-ai-pei	2018年12月2日		凯丽旅馆	我們還在房門外檢查東西之後準備退房...
8.3		t-ai-pei	2019年4月19日		台北日记旅店 - 万国馆	位置特别的好
8.3		t-ai-pei	2019年4月19日		台北日记旅店 - 万国馆	位置特别的好
8.8		t-ai-pei	2019年4月10日		台北日记旅店 - 万国馆	位置好，在西门町商圈。
9.2		t-ai-pei	2019年5月9日		享趣商旅三重馆	服务态度特别好！
7.9		t-ai-pei	2019年5月28日		大师商旅	地理位置方便，到台北车站5分钟，住宿在京站楼上，可购物...
7.5		t-ai-pei	2018年5月22日		美丽殿商旅	隔音很不好,電視節目太少,改善後就值得推薦
8.3		t-ai-pei	2019年2月13日		Home Hotel 	地点特别好，离101和各大商场都很近
6.7		t-ai-pei	2019年2月10日		Home Hotel 	地理位置很好，尤其如果你喜欢逛商场。
7.9		t-ai-pei	2019年2月10日		Home Hotel 	地点好服务好
9.2		t-ai-pei	2018年3月29日		台北有园饭店	床頭櫃JBL藍牙音箱特別棒
8.3		t-ai-pei	2017年10月25日		台北有园饭店	洗漱用品是我喜欢的香薰牌子
9.6		t-ai-pei	2017年8月9日		台北有园饭店	浴缸洗澡很舒服，还有丝瓜刷，马桶是智能的，整体很干净
9.2		t-ai-pei	2019年5月30日		晶玺商旅-世貿	地理位置好
7.1		t-ai-pei	2018年12月23日		太平洋商旅	一般吧，除了交通，没有特别亮点
7.1		t-ai-pei	2018年10月8日		太平洋商旅	很商务的酒店，但是离101很近，房间很精致...
6.3		t-ai-pei	2018年1月5日		佳朋乐居时尚旅店	离捷运站略远。
7.9		t-ai-pei	2017年11月1日		佳朋乐居时尚旅店	台湾同胞的服务就是好
8.8		t-ai-pei	2019年5月20日		NEOSOHO 个人舱 台北车站馆	每次都會優先考慮入住
8.8		t-ai-pei	2019年5月15日		NEOSOHO 个人舱 台北车站馆	地理位置绝赞，工作人员很亲切
4.6		t-ai-pei	2018年6月12日		美芙精品旅馆	不会再考虑也不会介绍给朋友
6.7		t-ai-pei	2017年10月11日		美芙精品旅馆	房间惊喜，体验一般
8.8		t-ai-pei	2017年12月11日		凯丽旅馆	距离地铁站超近，出门吃饭什么的总体来讲还算方便...
7.5		t-ai-pei	2017年12月3日		凯丽旅馆	床鋪舒適，距離捷運站近又方便
7.9		t-ai-pei	2019年2月22日		台北日记旅店 - 万国馆	服务员态度很好，提供免费的行李寄存服务
10		t-ai-pei	2019年2月13日		台北日记旅店 - 万国馆	地段好。
9.6		t-ai-pei	2019年3月21日		享趣商旅三重馆	性价比比较高，也比较安静，远离闹市
9.2		t-ai-pei	2019年3月7日		享趣商旅三重馆	地理位置不错，公交捷运站都很近还有机场线，工作人员态度很好...
7.1		t-ai-pei	2019年2月19日		大师商旅	下次还会选择这家！
7.5		t-ai-pei	2019年1月29日		大师商旅	地理位置很棒 靠近台北火车站 楼下就有家屈成氏 ...
10		t-ai-pei	2017年10月26日		美丽殿商旅	方便，價格實惠
10		t-ai-pei	2017年10月19日		美丽殿商旅	乾淨舒適
7.1		t-ai-pei	2019年2月2日		Home Hotel 	地理位置还不错，离地铁站还是有点路程。
10		t-ai-pei	2019年1月31日		Home Hotel 	干净清爽，地理位置超级好，小熊主题超级Q萌
9.2		t-ai-pei	2019年2月1日		台北有园饭店	还不错
7.5		t-ai-pei	2018年11月21日		台北有园饭店	在市中心，位置便利，交通出行方便。
4.2		t-ai-pei	2018年6月15日		台北有园饭店	家人皮肤全都痒的不行，感觉床铺不够干净
3.3		t-ai-pei	2019年3月20日		晶玺商旅-世貿	差劲，再也不会去入住了
7.9		t-ai-pei	2019年3月5日		晶玺商旅-世貿	为我办理入住的前台小姐姐很好，就在国际会议厅斜对面...
7.5		t-ai-pei	2019年1月27日		晶玺商旅-世貿	酒店位置很好，可惜我们的房间角度不对，有些方向的房间应该可以坐看101。酒店送了零食礼包当作新年礼物。附近有个Woolloomooloo的餐厅，早餐很好吃。
3.3		t-ai-pei	2018年8月21日		太平洋商旅	特别差
5.0		t-ai-pei	2018年8月7日		太平洋商旅	非常失望。
9.6		t-ai-pei	2018年7月13日		太平洋商旅	推荐入住哦
5.0		t-ai-pei	2017年8月9日		佳朋乐居时尚旅店	床睡了整身痒不知道被什么咬了
10		t-ai-pei	2017年6月8日		佳朋乐居时尚旅店	員工服務非常好
5.4		t-ai-pei	2019年5月14日		NEOSOHO 个人舱 台北车站馆	阴差阳错没住成
10		t-ai-pei	2019年5月13日		NEOSOHO 个人舱 台北车站馆	不確定這次是不是月份有變...
6.7		t-ai-pei	2019年5月12日		NEOSOHO 个人舱 台北车站馆	因只住一晚，要求不太高，尚可啦。呼籲住客要自己有些公德心
8.8		t-ai-pei	2017年10月7日		凯丽旅馆	房间太小
5.8		t-ai-pei	2017年7月17日		凯丽旅馆	地點
7.9		t-ai-pei	2019年2月1日		台北日记旅店 - 万国馆	位置优越
7.9		t-ai-pei	2018年12月13日		台北日记旅店 - 万国馆	地理位置真的很好 樓下就是西門町 對面就是小三美日...
9.2		t-ai-pei	2019年2月19日		享趣商旅三重馆	总的来说很不错
8.3		t-ai-pei	2019年1月5日		大师商旅	不错， 在来还会选择这里。
7.9		t-ai-pei	2018年11月21日		大师商旅	地理位置很棒，就在一个购物中心上面，离地铁站非常近...
10		t-ai-pei	2017年10月12日		美丽殿商旅	捷運站旁很方便
10		t-ai-pei	2017年9月28日		美丽殿商旅	服務員很親切熱心，早餐也很好吃還可以看景觀很不錯！
10		t-ai-pei	2019年1月2日		Home Hotel 	超赞
3.3		t-ai-pei	2018年11月1日		Home Hotel 	早餐丰富
7.9		t-ai-pei	2018年5月25日		台北有园饭店	有提供婴儿床和婴儿澡盆！
5.4		t-ai-pei	2019年1月2日		晶玺商旅-世貿	地理位置好，有早餐，交通便利
6.3		t-ai-pei	2019年1月1日		晶玺商旅-世貿	位置是真不错 
7.5		t-ai-pei	2018年7月31日		晶玺商旅-世貿	位置好，离101很近预计500米，可以在房间直接看101...
9.6		t-ai-pei	2018年4月6日		太平洋商旅	自助早餐还算丰富。
8.3		t-ai-pei	2018年3月17日		太平洋商旅	地段很好，早餐新鲜
8.8		t-ai-pei	2019年5月8日		NEOSOHO 个人舱 台北车站馆	下次去台北还会选择这里！
9.2		t-ai-pei	2019年5月8日		NEOSOHO 个人舱 台北车站馆	位置在市区，靠近台北车站交通便利，附近的便利店和美食店也很多...
7.1		t-ai-pei	2019年5月1日		NEOSOHO 个人舱 台北车站馆	位置在市中心，交通便利，購物方便，附近有一個新光三越...
7.9		t-ai-pei	2018年11月16日		台北日记旅店 - 万国馆	地处西门町闹市位置一流，员工热情友善
10		t-ai-pei	2018年10月29日		台北日记旅店 - 万国馆	很好很满意
6.7		t-ai-pei	2018年10月22日		台北日记旅店 - 万国馆	地理位置好 前台服务很好 提供周边地图
7.5		t-ai-pei	2019年1月21日		享趣商旅三重馆	房間整體乾淨，床鋪也乾淨舒適，旅館外就有腳踏車可租借...
6.7		t-ai-pei	2018年8月4日		享趣商旅三重馆	電視不穩定，重開很多次才能看...
7.1		t-ai-pei	2018年2月5日		享趣商旅三重馆	感覺還行
5.0		t-ai-pei	2018年7月6日		大师商旅	失敗的一次預定
10		t-ai-pei	2018年4月2日		大师商旅	方便，便宜
7.5		t-ai-pei	2018年3月26日		大师商旅	房间很大，有窗户有阳台
10		t-ai-pei	2017年9月6日		美丽殿商旅	臨時出差訂了這家飯店，下樓旁邊就是捷運了很方便...
10		t-ai-pei	2017年8月25日		美丽殿商旅	服務員很親切還幫我們免費升等...
10		t-ai-pei	2017年8月17日		美丽殿商旅	捷運出來就到了很方便耶！
6.3		t-ai-pei	2018年8月27日		Home Hotel 	設低消的一樓酒廊，印象深刻
10		t-ai-pei	2018年6月22日		Home Hotel 	酒店的服务很赞!
9.6		t-ai-pei	2018年7月29日		晶玺商旅-世貿	清洁很干净，位置极好...
4.2		t-ai-pei	2018年3月18日		晶玺商旅-世貿	非常不推荐
6.3		t-ai-pei	2018年3月3日		太平洋商旅	酒店唯一的好处便是地段，在台北呆了比较多天...
8.8		t-ai-pei	2018年3月1日		太平洋商旅	对住客的要求能尽力满足，位置也很方便，早餐也还可以
8.8		t-ai-pei	2018年2月23日		太平洋商旅	酒店的位置很好，虽然在2个捷运站的中间，但是公交还是很方便的。
9.2		t-ai-pei	2019年4月30日		NEOSOHO 个人舱 台北车站馆	地理位置相当好，住在这里就不用烦交通的事情了...
3.8		t-ai-pei	2019年4月30日		NEOSOHO 个人舱 台北车站馆	以后绝对不会再住青旅了！也绝对不会再住这家店！
9.2		t-ai-pei	2018年10月20日		台北日记旅店 - 万国馆	就在西门町的街上，方便逛街，员工很有耐心，很亲切。
10		t-ai-pei	2018年9月3日		台北日记旅店 - 万国馆	住12楼完美，住13楼要用他的员工电梯就太恐怖了。
5.8		t-ai-pei	2018年2月5日		享趣商旅三重馆	差劲
7.5		t-ai-pei	2018年1月26日		享趣商旅三重馆	酒店设计很棒，设施也齐全，能自助洗衣...
5.4		t-ai-pei	2017年9月1日		大师商旅	适合时间紧的同学，出门就是台北车站
7.5		t-ai-pei	2017年6月21日		大师商旅	没有早餐提供 订的时候比较晚 房费特别贵 房间也不太大...
9.6		t-ai-pei	2017年7月18日		美丽殿商旅	跟朋友臨時起意到台北玩，非常方便捷運就在旁邊，服務員也很熱心...
9.2		t-ai-pei	2018年10月8日		美丽殿商旅	很超質！價位合理
7.5		t-ai-pei	2017年12月3日		美丽殿商旅	地理位置方便
5.8		t-ai-pei	2018年5月29日		Home Hotel 	早餐不错，位置在信义区不错，离101近
5.0		t-ai-pei	2018年5月2日		Home Hotel 	非常差
10		t-ai-pei	2018年3月2日		晶玺商旅-世貿	都挺好各方面都不錯
7.5		t-ai-pei	2018年2月19日		晶玺商旅-世貿	除了早餐其他都还算可以
8.8		t-ai-pei	2018年1月14日		晶玺商旅-世貿	101最近距离
10		t-ai-pei	2018年2月3日		太平洋商旅	碰巧过生日，酒店有送生日礼物和卡片，很真诚，很贴心！
8.3		t-ai-pei	2018年1月31日		太平洋商旅	比较舒服
8.3		t-ai-pei	2019年4月25日		NEOSOHO 个人舱 台北车站馆	還算是滿意的一次經驗
5.0		t-ai-pei	2019年4月21日		NEOSOHO 个人舱 台北车站馆	差
7.9		t-ai-pei	2018年8月25日		台北日记旅店 - 万国馆	地点
9.2		t-ai-pei	2018年8月21日		台北日记旅店 - 万国馆	购物天堂的最佳起跑点
10		t-ai-pei	2018年1月11日		享趣商旅三重馆	跨年送了一盘水果和起泡酒，很感谢！
6.3		t-ai-pei	2018年1月2日		享趣商旅三重馆	位置很不错 员工很热情 去西门打车很近
8.3		t-ai-pei	2017年6月8日		大师商旅	地理位置很好，台北捷运换乘站旁边...
9.2		t-ai-pei	2019年4月23日		大师商旅	很重点的一个位置，旅游非常合适。
6.3		t-ai-pei	2017年10月12日		大师商旅	不行
10		t-ai-pei	2017年10月19日		美丽殿商旅	住的舒適
10		t-ai-pei	2017年10月19日		美丽殿商旅	出差方便
7.5		t-ai-pei	2017年8月14日		美丽殿商旅	还不错
9.2		t-ai-pei	2018年4月5日		Home Hotel 	离新光三越和101非常近，走路过去也就几分钟，吃喝玩乐很方便；
7.9		t-ai-pei	2018年2月9日		Home Hotel 	价格都在地段和服务上，硬件不行。
10		t-ai-pei	2018年1月22日		Home Hotel 	地理位置好
7.9		t-ai-pei	2018年1月1日		晶玺商旅-世貿	同等价位是不错的选择
6.7		t-ai-pei	2017年12月30日		晶玺商旅-世貿	糟糕透顶！
8.8		t-ai-pei	2017年12月18日		晶玺商旅-世貿	总的来说，挺不错。
7.9		t-ai-pei	2018年1月17日		太平洋商旅	地点方便，景观不错，可以看到101大厦
8.3		t-ai-pei	2018年1月17日		太平洋商旅	早餐还不错，可以从房间就望到101大厦，view👍
2.5		t-ai-pei	2019年5月11日		双连赞	体验极差
9.6		t-ai-pei	2019年5月27日		台北乐客商旅	很棒，再来台北一定住这里。
10		t-ai-pei	2019年4月1日		NEOSOHO 个人舱 台北车站馆	不错 离西门叮很近 大概10分钟左右 很方便 楼下是星巴克 
10		t-ai-pei	2019年3月21日		NEOSOHO 个人舱 台北车站馆	各方面都很满意，出行很方便，出门就有百货有车站...
8.8		t-ai-pei	2019年3月12日		NEOSOHO 个人舱 台北车站馆	性价比很好，还能遇到结识新朋友。
7.1		t-ai-pei	2018年7月26日		台北日记旅店 - 万国馆	追求价格便宜，地理位置方便的可以选择
8.3		t-ai-pei	2018年7月6日		台北日记旅店 - 万国馆	房間位置相當好，樓下就是西門汀，超級方便，就是房間小了一點
9.2		t-ai-pei	2018年5月10日		台北日记旅店 - 万国馆	员工很热情，在西门町附近，购物，地铁都很方便，楼下是电影院...
7.9		t-ai-pei	2018年1月2日		享趣商旅三重馆	很不錯
3.8		t-ai-pei	2018年1月1日		享趣商旅三重馆	员工主动帮我们换房间
9.2		t-ai-pei	2017年7月31日		美丽殿商旅	早餐準備豐富，還有好看的風景~非常適合
10		t-ai-pei	2017年6月14日		美丽殿商旅	Cp值好～推薦！
7.9		t-ai-pei	2017年12月18日		Home Hotel 	Disappointed 失望😞
5.4		t-ai-pei	2017年9月4日		Home Hotel 	早餐不错，员工态度也很好。
7.9		t-ai-pei	2017年7月24日		Home Hotel 	总体不错。
8.8		t-ai-pei	2017年11月3日		晶玺商旅-世貿	位置佳，离101很近，出行方便
10		t-ai-pei	2017年9月11日		晶玺商旅-世貿	很棒哦
6.7		t-ai-pei	2017年9月8日		晶玺商旅-世貿	空间太小，服务不错，交通方便
7.1		t-ai-pei	2018年1月5日		太平洋商旅	frontdesk在11楼...
8.8		t-ai-pei	2018年1月2日		太平洋商旅	员工非常友善和乐于助人，早餐品种也算丰富。
5.0		t-ai-pei	2019年5月6日		双连赞	还算安静，边上有家乐福
7.9		t-ai-pei	2019年5月24日		台北乐客商旅	地理位置很不错，台大医院站步行五分钟不到...
8.8		t-ai-pei	2019年5月21日		台北乐客商旅	性价比高，还会选择入住的
6.3		t-ai-pei	2019年3月11日		NEOSOHO 个人舱 台北车站馆	地理位置很好
6.3		t-ai-pei	2019年3月10日		NEOSOHO 个人舱 台北车站馆	一般。
5.8		t-ai-pei	2019年5月15日		栈留台北	在台湾15天，唯一一家没选择好的青旅。
10		t-ai-pei	2018年5月3日		台北日记旅店 - 万国馆	还算不错的酒店
10		t-ai-pei	2018年4月29日		台北日记旅店 - 万国馆	电梯直达13楼
5.0		t-ai-pei	2019年4月4日		台北碧瑶饭店	不愉快
5.0		t-ai-pei	2017年11月30日		享趣商旅三重馆	柜台服务人员态度不好！
5.0		t-ai-pei	2017年11月25日		享趣商旅三重馆	cp值普通
10		t-ai-pei	2017年7月17日		Home Hotel 	总体都还不错哟，工作人员的态度也非常的好，住着很舒服...
9.6		t-ai-pei	2019年4月1日		Home Hotel 	位置好，床很宽，室内空气也不错
7.9		t-ai-pei	2019年4月14日		晶玺商旅-世貿	离101近，交通方便
8.3		t-ai-pei	2019年4月14日		晶玺商旅-世貿	位置好，卫生，早餐也不错。
10		t-ai-pei	2017年10月8日		太平洋商旅	酒店超讚，房間寬敞，地點方便，員工友好，早餐豐盛...
7.9		t-ai-pei	2017年8月1日		太平洋商旅	干净，隔音比较好，服务热情，早餐还不错，有多种选择
9.6		t-ai-pei	2019年5月17日		台北乐客商旅	位置绝对好，就在六合夜市对面，离美丽岛捷运车站也很近。
8.8		t-ai-pei	2019年5月13日		台北乐客商旅	前台服务态度很好，房间收拾得干净。
8.8		t-ai-pei	2019年3月10日		NEOSOHO 个人舱 台北车站馆	还是不错的
7.5		t-ai-pei	2019年2月25日		NEOSOHO 个人舱 台北车站馆	找回物品
7.1		t-ai-pei	2019年5月12日		栈留台北	周围吃饭挺方便
4.2		t-ai-pei	2019年5月3日		栈留台北	脏乱差
8.3		t-ai-pei	2018年4月28日		台北日记旅店 - 万国馆	性价比，员工有礼貌
10		t-ai-pei	2018年4月11日		台北日记旅店 - 万国馆	前台员工很有礼貌，而已很好👍地理位置也不错，有电影院...
8.8		t-ai-pei	2019年3月12日		台北碧瑶饭店	不错的入住体验，就是价格比较高，但也物有所值。
8.8		t-ai-pei	2019年2月11日		台北碧瑶饭店	舒适安全交通便利
8.8		t-ai-pei	2017年10月10日		享趣商旅三重馆	很好呀
5.4		t-ai-pei	2017年10月10日		享趣商旅三重馆	價錢還算便宜，早餐豐富
10		t-ai-pei	2019年2月4日		Home Hotel 	很温馨，很贴心，工作人员乐于帮忙。
7.9		t-ai-pei	2018年10月9日		Home Hotel 	地理位置真是不错
9.6		t-ai-pei	2019年3月13日		晶玺商旅-世貿	方便
8.3		t-ai-pei	2019年3月2日		晶玺商旅-世貿	位置非常好！对面就是101
9.6		t-ai-pei	2017年7月10日		太平洋商旅	酒店整体很舒适，方便。
8.3		t-ai-pei	2017年7月10日		太平洋商旅	信义商圈很不错的choice
8.3		t-ai-pei	2019年5月7日		台北乐客商旅	床很大，厕所和浴室是干湿分离的，总体还不错，离车站很近。
6.7		t-ai-pei	2019年5月6日		台北乐客商旅	酒店位置挺好的，离台北车站步行几分钟，卫生间干湿分离...
3.3		t-ai-pei	2019年2月19日		NEOSOHO 个人舱 台北车站馆	除了地理位置好（在北車附近），可以說是沒有什麼優點...
6.7		t-ai-pei	2019年2月18日		NEOSOHO 个人舱 台北车站馆	上方没有隔板，房间与房间之间是通的...
7.9		t-ai-pei	2019年4月23日		栈留台北	干净整洁，距离台北火车站不远，周围吃饭的地方很多...
4.4		t-ai-pei	2019年3月27日		栈留台北	前台跟大厅都在二楼，有点拥挤的感觉，旁边就是床铺位的房间...
7.1		t-ai-pei	2018年3月23日		台北日记旅店 - 万国馆	地点好到没话说！
9.6		t-ai-pei	2018年2月17日		台北日记旅店 - 万国馆	Gd place .gd location .
8.3		t-ai-pei	2019年2月11日		台北碧瑶饭店	卫生不错，房间也挺大，服务也不错。
9.6		t-ai-pei	2019年1月6日		台北碧瑶饭店	推荐入住
7.1		t-ai-pei	2019年5月11日		享趣商旅三重馆	住宿条件可以
8.3		t-ai-pei	2019年1月1日		享趣商旅三重馆	服務態度很好！
7.5		t-ai-pei	2018年9月28日		Home Hotel 	总体感觉很不错，还免费给升级了。
9.2		t-ai-pei	2018年2月25日		Home Hotel 	早餐丰盛，酒店地址适合购物
7.5		t-ai-pei	2019年2月14日		晶玺商旅-世貿	还行
8.8		t-ai-pei	2019年2月1日		晶玺商旅-世貿	房间内的空调不制热
10		t-ai-pei	2019年4月6日		太平洋商旅	早餐很棒，员工很热心体贴
10		t-ai-pei	2019年2月2日		太平洋商旅	早餐很好，房间很大，床很舒服
8.3		t-ai-pei	2019年5月6日		台北乐客商旅	地点不错，早餐可口，就是房型有缺陷，下次入住还会考虑。
10		t-ai-pei	2019年5月6日		台北乐客商旅	是个很标准的商务酒店，房间挺大的，唯一不好的是床头没有电源
8.8		t-ai-pei	2019年2月14日		NEOSOHO 个人舱 台北车站馆	出行便捷，性价比相对可以。
10		t-ai-pei	2019年2月12日		NEOSOHO 个人舱 台北车站馆	位置和各方面都還不錯，離開還可以幫忙寄存行李，謝謝
10		t-ai-pei	2019年3月13日		栈留台北	下次还会来
7.1		t-ai-pei	2019年2月25日		栈留台北	说实话，没我想象好，主要是台湾的青旅普遍很好...
9.2		t-ai-pei	2018年2月14日		台北日记旅店 - 万国馆	运气很好选到了如此高CP值的旅店
7.1		t-ai-pei	2018年2月8日		台北日记旅店 - 万国馆	位置不错，在西门町优衣库楼上...
7.9		t-ai-pei	2019年1月4日		台北碧瑶饭店	早餐不错，服务很好，很亲切，有家的感觉。
10		t-ai-pei	2018年12月29日		台北碧瑶饭店	地理位置优越，离捷运站很近，楼下有全家。
5.8		t-ai-pei	2018年11月12日		享趣商旅三重馆	空調釋放出煙味，難以入眠。
9.2		t-ai-pei	2018年7月30日		享趣商旅三重馆	還不錯！
9.6		t-ai-pei	2019年5月25日		洛碁大饭店舞衣南京馆	价格很经济实惠，离捷运站比较近，酒店对面就有7-11，屈臣氏。
10		t-ai-pei	2018年1月1日		Home Hotel 	正好遇到台北最冷的几天，房间只有冷气
9.2		t-ai-pei	2017年8月24日		Home Hotel 	没有健身房和泳池
10		t-ai-pei	2019年1月28日		晶玺商旅-世貿	整体不错，性价比高
7.9		t-ai-pei	2018年12月10日		晶玺商旅-世貿	距离101很近
7.9		t-ai-pei	2018年9月15日		太平洋商旅	地理位置好，早餐不错
9.6		t-ai-pei	2018年7月16日		太平洋商旅	早餐 周边环境
7.9		t-ai-pei	2019年5月5日		台北乐客商旅	空间大很好 很干净 很喜欢 性价比极高...
9.6		t-ai-pei	2019年5月4日		台北乐客商旅	酒店离西门町很近，离捷运也近…房屋挺干净整洁，性价比很高…
4.6		t-ai-pei	2019年2月6日		NEOSOHO 个人舱 台北车站馆	太脏了，太吵了，整晚灯光下，睡不好！
3.8		t-ai-pei	2019年2月3日		NEOSOHO 个人舱 台北车站馆	也就一个位置不错了，到台北车站5分钟路程……也就这一点了
10		t-ai-pei	2019年2月21日		栈留台北	交通很便捷，提供早餐土司，干净整洁，虽然晚上有些住客比较吵...
9.6		t-ai-pei	2019年1月3日		栈留台北	已经是第三次来住了 地址很好找 方便...
10		t-ai-pei	2018年2月1日		台北日记旅店 - 万国馆	还ok啦
7.5		t-ai-pei	2018年1月27日		台北日记旅店 - 万国馆	如果房间能提供冷暖空调就更好了
8.3		t-ai-pei	2018年4月28日		台北碧瑶饭店	已是惯常住客了
7.5		t-ai-pei	2018年4月20日		台北碧瑶饭店	是一家比较商务的酒店，地理位置很不错，周围环境也还可以...
10		t-ai-pei	2018年7月24日		享趣商旅三重馆	物超所值
5.4		t-ai-pei	2018年4月23日		享趣商旅三重馆	一般性
9.2		t-ai-pei	2019年4月10日		洛碁大饭店舞衣南京馆	完全符合预期的入住
10		t-ai-pei	2019年2月25日		洛碁大饭店舞衣南京馆	位置方便，离台北车站不远，附近的辽宁夜市不错
9.6		t-ai-pei	2017年8月23日		Home Hotel 	床很大，新酒店，设施很新
9.6		t-ai-pei	2017年7月4日		Home Hotel 	地段好
7.9		t-ai-pei	2018年4月11日		晶玺商旅-世貿	地點佳
6.3		t-ai-pei	2018年3月15日		晶玺商旅-世貿	离101跟地铁站都近
8.8		t-ai-pei	2018年5月30日		太平洋商旅	地段很好，交通方便，楼下附近就有夜市
10		t-ai-pei	2018年5月27日		太平洋商旅	酒店环境很好，位置也很好找，服务也很贴心，力推
8.8		t-ai-pei	2019年5月3日		台北乐客商旅	地理位置很好 去哪里都方便
7.5		t-ai-pei	2019年5月1日		台北乐客商旅	性價比不錯
3.8		t-ai-pei	2019年1月29日		NEOSOHO 个人舱 台北车站馆	早有人告诉我台湾的女生看着说话嗲嗲的,凶起来超凶的...
2.5		t-ai-pei	2019年1月25日		NEOSOHO 个人舱 台北车站馆	体验太差，再也不会入住了。
10		t-ai-pei	2019年1月1日		栈留台北	很棒的入住，下次还会住，推荐。
10		t-ai-pei	2018年12月21日		栈留台北	贊
10		t-ai-pei	2018年12月15日		栈留台北	地理位置优越，台北车站出来走5分钟到，周边吃玩行方便...
7.9		t-ai-pei	2018年1月22日		台北日记旅店 - 万国馆	总体还可以，只适合一两天居住
10		t-ai-pei	2018年1月10日		台北日记旅店 - 万国馆	非常满意
10		t-ai-pei	2018年2月22日		台北碧瑶饭店	不错不错
9.6		t-ai-pei	2018年2月20日		台北碧瑶饭店	不错
8.8		t-ai-pei	2018年4月21日		享趣商旅三重馆	大堂挺漂亮的房间干净
8.8		t-ai-pei	2018年3月17日		享趣商旅三重馆	Na
7.1		t-ai-pei	2019年2月14日		洛碁大饭店舞衣南京馆	基本符合预期
7.5		t-ai-pei	2019年2月12日		洛碁大饭店舞衣南京馆	位置好，坐地铁方便！
10		t-ai-pei	2018年2月28日		晶玺商旅-世貿	很好，靠近101
10		t-ai-pei	2018年1月19日		晶玺商旅-世貿	交通方便，房间空间使用很棒，都没有浪费地方。晚上也安静。入睡很舒服
6.7		t-ai-pei	2018年5月8日		太平洋商旅	阳台风景不错
10		t-ai-pei	2018年5月7日		太平洋商旅	早餐非常帮！
8.3		t-ai-pei	2019年4月30日		台北乐客商旅	性价比超高的一家旅馆，早餐和地理位置很赞，下次还会选择！
7.5		t-ai-pei	2019年4月13日		台北乐客商旅	地理位置很方便，樓下逛街吃飯都很方便
7.5		t-ai-pei	2019年1月19日		NEOSOHO 个人舱 台北车站馆	居住方式很新颖
6.7		t-ai-pei	2019年1月18日		NEOSOHO 个人舱 台北车站馆	地址位置很好，服务态度也很好，毕竟价格在那呢！
10		t-ai-pei	2018年12月8日		栈留台北	服务生超级热情，交通位置很好！
9.6		t-ai-pei	2018年11月9日		栈留台北	很好很赞，性价比高！
10		t-ai-pei	2018年1月9日		台北日记旅店 - 万国馆	购物，交通很方便，值得推荐
6.3		t-ai-pei	2017年12月21日		台北日记旅店 - 万国馆	真的是我在台湾住的最差的一晚
10		t-ai-pei	2019年2月19日		台北碧瑶饭店	房间很干净，位置也超好
7.1		t-ai-pei	2018年11月27日		台北碧瑶饭店	不錯
2.5		t-ai-pei	2018年3月12日		享趣商旅三重馆	床特别不舒服
10		t-ai-pei	2018年2月21日		享趣商旅三重馆	不错的体验
10		t-ai-pei	2019年2月10日		洛碁大饭店舞衣南京馆	早餐环境不错，品种还是比较丰富
